,matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
1305,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",1,,19/05/2019 12:08,19/05/2019 15:04
1306,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,24/06/2019 09:53,28/06/2019 15:43
1307,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",06/12/2020 09:32,13/12/2020 11:21
1308,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",2,,17/11/2020 14:26,18/11/2020 12:25
1309,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",17/10/2019 17:31,20/10/2019 11:39
1310,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,13/01/2019 10:44,14/01/2019 10:15
1311,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,1,,15/02/2020 14:15,19/02/2020 11:36
1312,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,08/11/2019 13:02,09/11/2019 10:02
1313,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,1,,17/04/2020 17:31,18/04/2020 12:55
1314,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",1,,06/11/2020 09:12,06/11/2020 14:45
1315,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",1,,12/07/2019 17:29,13/07/2019 16:01
1316,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,10/06/2019 12:25,10/06/2019 13:58
1317,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,24/03/2019 09:49,24/03/2019 15:06
1318,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,22/04/2019 16:01,23/04/2019 14:07
1319,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",1,,22/11/2019 09:34,22/11/2019 17:24
1320,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,4,,04/07/2019 09:48,07/07/2019 09:02
1321,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,17/04/2020 14:46,17/04/2020 16:36
1322,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,21/05/2019 12:34,21/05/2019 14:07
1323,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,2,,22/07/2020 14:47,25/07/2020 12:56
1324,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,2,,25/09/2019 17:04,26/09/2019 10:45
1325,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,24/09/2019 13:42,24/09/2019 14:48
1326,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",2,,14/07/2020 10:35,14/07/2020 16:19
1327,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,09/11/2019 17:50,14/11/2019 11:34
1328,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,31/10/2019 10:09,06/11/2019 10:30
1329,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,1,,22/12/2020 10:32,28/12/2020 11:54
1330,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",1,,12/03/2020 12:49,12/03/2020 17:27
1331,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",2,,20/01/2019 10:45,21/01/2019 09:24
1332,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,4,,22/04/2019 13:25,28/04/2019 14:11
1333,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",2,,07/12/2020 16:49,08/12/2020 16:01
1334,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,26/04/2019 14:10,26/04/2019 16:37
1335,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,25/09/2019 11:31,28/09/2019 15:42
1336,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",3,,06/05/2019 12:26,06/05/2019 14:21
1337,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",2,,07/09/2019 17:30,08/09/2019 14:19
1338,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,01/09/2020 10:02,01/09/2020 16:26
1339,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,02/04/2019 16:22,03/04/2019 13:30
1340,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",1,,23/03/2020 17:39,24/03/2020 14:29
1341,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",09/07/2019 11:04,14/07/2019 13:27
1342,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",1,,05/06/2020 09:05,05/06/2020 10:46
1343,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,02/11/2020 11:52,08/11/2020 11:41
1344,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,13/04/2020 13:10,13/04/2020 14:14
1345,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",4,,06/09/2019 13:51,06/09/2019 16:34
1346,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",3,,03/06/2020 16:48,04/06/2020 12:11
1347,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",04/05/2020 09:25,08/05/2020 15:17
1348,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,15/11/2020 17:49,16/11/2020 15:13
1349,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",2,,04/08/2020 13:27,04/08/2020 15:25
1350,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,4,,08/09/2019 14:11,10/09/2019 17:04
1351,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,15/04/2019 10:04,15/04/2019 16:53
1352,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,06/07/2020 09:47,12/07/2020 13:10
1353,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",2,,11/02/2020 13:48,11/02/2020 16:31
1354,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",3,,02/10/2019 12:20,03/10/2019 10:01
1355,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,2,,25/05/2020 15:24,01/06/2020 11:28
1356,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",3,,29/08/2020 14:07,29/08/2020 15:46
1357,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,15/09/2019 13:05,17/09/2019 09:54
1358,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,17/09/2019 16:57,21/09/2019 14:51
1359,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,16/09/2020 16:23,17/09/2020 15:30
1360,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",25/07/2020 15:17,01/08/2020 14:08
1361,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,01/11/2019 15:57,01/11/2019 16:03
1362,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,11/11/2020 14:50,18/11/2020 13:18
1363,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",3,,30/12/2019 17:50,31/12/2019 09:27
1364,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,1,,30/04/2019 15:26,01/05/2019 12:27
1365,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",1,,03/08/2020 17:00,04/08/2020 11:52
1366,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,19/08/2019 09:15,26/08/2019 17:40
1367,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,09/05/2019 09:26,09/05/2019 09:48
1368,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",1,,25/07/2019 16:49,30/07/2019 16:04
1369,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",24/11/2020 09:58,28/11/2020 13:00
1370,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",3,,19/07/2019 13:21,20/07/2019 09:19
1371,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,09/12/2020 16:06,10/12/2020 13:50
1372,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",1,,07/09/2019 14:35,08/09/2019 12:03
1373,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,11/01/2020 10:03,11/01/2020 17:48
1374,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",17/12/2020 09:26,24/12/2020 17:57
1375,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",4,,19/10/2020 09:28,19/10/2020 17:48
1376,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,1,,31/12/2019 11:09,02/01/2020 17:37
1377,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,20/06/2019 13:01,21/06/2019 11:43
1378,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,11/01/2019 17:43,16/01/2019 10:13
1379,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,10/03/2019 12:07,10/03/2019 17:18
1380,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,26/04/2019 09:10,26/04/2019 12:20
1381,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,31/01/2019 13:15,31/01/2019 13:48
1382,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",18/10/2020 09:48,22/10/2020 10:40
1383,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",27/03/2020 11:10,03/04/2020 16:23
1384,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",3,,17/08/2020 16:23,17/08/2020 16:25
1385,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,10/07/2019 10:38,10/07/2019 17:37
1386,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",2,,11/05/2020 10:26,11/05/2020 11:11
1387,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,06/11/2020 12:28,06/11/2020 14:21
1388,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,02/06/2019 16:41,07/06/2019 12:44
1389,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",3,,07/12/2019 10:44,08/12/2019 10:16
1390,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",2,,20/01/2020 14:50,21/01/2020 12:03
1391,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",2,,26/08/2020 17:16,27/08/2020 16:40
1392,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",2,,26/07/2019 13:01,26/07/2019 15:32
1393,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,28/01/2019 13:27,03/02/2019 16:15
1394,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",3,,18/08/2020 17:15,19/08/2020 15:59
1395,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",2,,07/10/2020 17:01,08/10/2020 16:52
1396,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,31/10/2020 17:01,31/10/2020 17:33
1397,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,2,,08/03/2019 13:19,08/03/2019 17:17
1398,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",1,,27/03/2019 12:36,27/03/2019 13:52
1399,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,3,,30/03/2019 12:47,04/04/2019 14:42
1400,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,11/01/2020 15:44,15/01/2020 12:10
1401,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",25/04/2020 15:37,28/04/2020 11:46
1402,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,3,,18/12/2019 17:12,23/12/2019 09:43
1403,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,26/09/2019 14:35,02/10/2019 11:47
1404,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",4,,14/04/2019 09:36,14/04/2019 15:52
1405,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",1,,22/05/2019 12:57,22/05/2019 13:40
1406,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,01/09/2020 17:00,07/09/2020 09:58
1407,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,04/02/2019 14:32,10/02/2019 10:47
1408,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",2,,31/01/2019 12:03,31/01/2019 15:25
1409,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,21/06/2020 11:28,21/06/2020 14:17
1410,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,23/09/2019 17:13,24/09/2019 13:18
1411,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10005,Notebook,Eletrônicos,"2299,9",3199,3,,06/09/2020 10:24,07/09/2020 10:07
1412,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,05/10/2019 10:30,05/10/2019 13:19
1413,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,23/11/2019 17:18,24/11/2019 11:52
1414,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",1,,05/07/2019 11:43,05/07/2019 11:54
1415,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",1,,14/06/2019 14:06,14/06/2019 16:56
1416,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10016,Guarda Roupa,Casa,"489,9",999,2,,28/02/2019 13:53,04/03/2019 16:42
1417,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10018,Colchão,Casa,"109,9","249,9",4,,30/12/2019 15:53,31/12/2019 09:20
1418,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,04/02/2020 12:04,09/02/2020 17:44
1419,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",4,,15/02/2020 13:18,16/02/2020 11:12
1420,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",1,,04/02/2020 12:20,05/02/2020 11:59
1421,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",1,,27/07/2020 14:32,27/07/2020 14:35
1422,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",1,,03/10/2020 11:32,08/10/2020 11:12
1423,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,3,,25/05/2019 12:31,25/05/2019 14:00
1424,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",06/03/2019 14:39,11/03/2019 12:01
1425,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",3,,19/11/2020 12:31,19/11/2020 16:52
1426,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",23/05/2019 17:07,27/05/2019 14:26
1427,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,10/07/2019 11:29,11/07/2019 11:20
1428,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",2,,18/09/2020 17:18,19/09/2020 17:13
1429,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",2,,02/11/2020 10:33,02/11/2020 11:12
1430,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",3,,04/11/2019 14:26,05/11/2019 10:24
1431,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,26/05/2020 12:08,27/05/2020 11:15
1432,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,23/06/2019 13:12,24/06/2019 11:01
1433,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",3,,10/08/2019 11:56,11/08/2019 11:50
1434,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10006,Aspirador de pó,Casa,"88,9","189,9",3,,02/03/2019 12:20,02/03/2019 16:56
1435,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10012,Processador de alimentos,Cozinha,110,"189,9",2,,07/11/2020 17:01,08/11/2020 16:21
1436,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",3,,20/04/2019 10:58,20/04/2019 11:48
1437,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",3,,25/11/2019 12:32,27/11/2019 11:32
1438,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",2,,15/09/2019 16:14,16/09/2019 16:05
1439,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",4,,05/02/2019 09:50,06/02/2019 09:01
1440,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",1,,21/06/2020 10:27,21/06/2020 12:40
1441,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",1,,15/05/2020 16:26,16/05/2020 10:20
1442,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",3,,18/11/2019 11:51,18/11/2019 16:12
1443,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10008,Cafeteira,Cozinha,"159,9","284,9",4,,08/04/2020 14:20,08/04/2020 16:41
1444,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,08/11/2019 15:31,13/11/2019 17:13
1445,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10015,Microondas,Eletrodomésticos,189,"364,5",4,,04/10/2019 16:36,05/10/2019 16:07
1446,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",1,,28/11/2019 14:59,29/11/2019 14:27
1447,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10017,Cama Box,Casa,"1189,9","1899,5",1,,16/08/2020 14:43,23/08/2020 14:26
1448,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",1,,18/01/2020 09:20,18/01/2020 15:48
1449,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10019,Sofá,Casa,"789,9",1399,4,,27/04/2020 16:14,30/04/2020 10:49
1450,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,23/11/2019 17:09,24/11/2019 16:41
1451,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",1,,24/11/2020 10:01,24/11/2020 11:33
1452,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,01/10/2019 11:38,02/10/2019 10:40
1453,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",3,,24/10/2019 10:17,24/10/2019 16:36
1454,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",2,,29/05/2020 11:40,30/05/2020 10:43
1455,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,14/06/2019 16:29,18/06/2019 11:08
1456,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10002,Tablet,Eletrônicos,799,"1424,91",2,,04/02/2019 13:35,05/02/2019 09:33
1457,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",4,,18/04/2019 14:30,18/04/2019 15:00
1458,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",4,,07/02/2020 15:35,08/02/2020 11:02
1459,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10020,Impressora,Eletrônicos,"329,9","674,1",3,,12/04/2019 16:42,12/04/2019 17:59
1460,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",3,,05/09/2020 17:10,06/09/2020 14:50
1461,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10011,Liquidificador,Cozinha,"59,9","142,4",1,,26/05/2019 10:14,26/05/2019 15:04
1462,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",3,,07/01/2019 12:50,07/01/2019 17:19
1463,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10007,Batedeira,Cozinha,"49,9","95,9",2,,19/05/2020 14:15,20/05/2020 09:51
1464,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10009,Ferro de passar,Casa,"27,9","55,9",4,,02/06/2020 12:12,02/06/2020 13:07
1465,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,12/12/2019 15:44,14/12/2019 14:04
1466,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,03/01/2020 17:20,04/01/2020 09:44
1467,123456666,Reginaldo Sodré,Vendedor,CL002,Filial MG,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,22/03/2019 14:26,22/03/2019 14:30
